image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S04_007-2,2396,3217,152,168,가둘_수_囚,,囚,U+56DA
S04_007-2,2125,1263,137,213,우리_뇌_牢,,牢,U+F946
S04_007-2,2120,1481,154,151,옥_옥_獄,,獄,U+7344
S04_007-2,2127,1638,164,151,고를_조_調,,調,U+8ABF
S04_007-2,2146,1799,149,164,당길_섭_攝,,攝,U+651D
S04_007-2,1212,1952,156,179,당길_섭_攝,,攝,U+651D
S04_007-2,2165,2091,134,159,길_도_道,,道,U+9053
S04_007-2,2185,2253,114,128,아닐_미_未,,未,U+672A
S04_007-2,2165,2382,133,171,얻을_득_得,,得,U+5F97
S04_007-2,2180,2554,111,105,같을_여_如,,如,U+5982
S04_007-2,2166,2664,131,183,뜻_의_意,,意,U+610F
S04_007-2,1744,3040,109,155,뜻_의_意,,意,U+610F
S04_007-2,2158,2851,149,131,반드시_필_必,,必,U+5FC5
S04_007-2,2203,2980,113,148,옳을_시_是,,是,U+662F
S04_007-2,2197,3132,108,106,큰_대_大,,大,U+5927
S04_007-2,2188,3240,144,170,구분_단_段,,段,U+6BB5
S04_007-2,1889,1279,134,127,날_생_生,,生,U+751F
S04_007-2,1889,1408,148,174,병_병_病,,病,U+75C5
S04_007-2,1921,1587,105,114,더욱_우_尤,,尤,U+5C24
S04_007-2,1919,1705,111,148,할_위_爲,,爲,U+7232
S04_007-2,4231,2927,159,161,할_위_爲,,爲,U+7232
S04_007-2,1933,1987,97,176,바칠_공_貢,,貢,U+8CA2
S04_007-2,1927,2163,110,155,생각할_려_慮,,慮,U+616E
S04_007-2,1936,2326,127,130,일만_만_萬,,萬,U+842C
S04_007-2,1947,2561,101,115,적을_소_少,,少,U+5C11
S04_007-2,4249,2406,121,92,적을_소_少,,少,U+5C11
S04_007-2,1951,2673,106,134,아우_제_弟,,弟,U+5F1F
S04_007-2,4261,2493,118,125,아우_제_弟,,弟,U+5F1F
S04_007-2,1936,2998,116,140,당할_당_當,,當,U+7576
S04_007-2,1943,3272,133,189,곧_즉_卽,,卽,U+537D
S04_007-2,1650,1290,127,172,나아갈_진_晉,,晉,U+6649
S04_007-2,1634,1474,153,159,위로할_위_慰,,慰,U+6170
S04_007-2,1662,1729,149,157,집_가_家,,家,U+5BB6
S04_007-2,1675,2031,132,133,두루_미_彌,,彌,U+5F4C
S04_007-2,1701,2163,109,184,달_월_月,,月,U+6708
S04_007-2,4244,1990,122,142,달_월_月,,月,U+6708
S04_007-2,1707,2467,119,144,근심할_우_憂,,憂,U+6182
S04_007-2,1690,2619,143,131,끝_말_末,,末,U+672B
S04_007-2,1687,2871,175,168,이를_수_遂,,遂,U+9042
S04_007-2,1723,3205,144,166,다만_지_只,,只,U+53EA
S04_007-2,1389,1424,163,76,한_일_一,,一,U+4E00
S04_007-2,1416,1539,131,137,글자_자_字,,字,U+5B57
S04_007-2,1419,1678,146,177,쇠퇴할_체_替,,替,U+66FF
S04_007-2,1423,1870,176,139,낯_면_面,,面,U+9762
S04_007-2,1463,2015,111,129,어찌_기_豈,,豈,U+8C48
S04_007-2,1474,2157,108,100,이를_운_云,,云,U+4E91
S04_007-2,1455,2271,145,173,맺을_계_契,,契,U+5951
S04_007-2,1440,2463,178,139,옳을_의_誼,,誼,U+8ABC
S04_007-2,1470,2743,175,206,잡을_지_摯,,摯,U+646F
S04_007-2,1496,2960,135,263,어조사_호_乎,,乎,U+4E4E
S04_007-2,1493,3224,155,146,생각할_유_惟,,惟,U+60DF
S04_007-2,966,1274,173,217,생각할_유_惟,,惟,U+60DF
S04_007-2,1206,1279,128,176,바랄_기_冀,,冀,U+5180
S04_007-2,1204,1456,134,153,참을_인_忍,,忍,U+5FCD
S04_007-2,1215,1633,147,113,부끄러워할_치_恥,,恥,U+6065
S04_007-2,1221,1751,139,192,삼갈_신_愼,,愼,U+613C
S04_007-2,1243,2223,142,199,버금_부_副,,副,U+526F
S04_007-2,1247,2431,131,122,지경_구_區,,區,U+5340
S04_007-2,1260,2788,152,167,바랄_망_望,,望,U+671B
S04_007-2,1261,3068,146,130,갖출_비_備,,備,U+5099
S04_007-2,1249,3222,184,174,엎드릴_복_伏,,伏,U+4F0F
S04_007-2,4438,1271,139,153,아래_하_下,,下,U+4E0B
S04_007-2,4436,1421,172,203,살필_찰_察,,察,U+5BDF
S04_007-2,4441,1813,144,182,삼갈_근_謹,,謹,U+8B39
S04_007-2,4454,2002,142,97,절_배_拜,,拜,U+62DC
S04_007-2,4253,3097,126,143,절_배_拜,,拜,U+62DC
S04_007-2,4464,2158,121,118,위_상_上,,上,U+4E0A
S04_007-2,4432,2285,205,146,형상_장_狀,,狀,U+F9FA
S04_007-2,4220,1562,126,157,열째 천간_계_癸,,癸,U+7678
S04_007-2,4205,1726,152,149,닭_유_酉,,酉,U+9149
S04_007-2,4198,1881,159,135,으뜸_원_元,,元,U+5143
S04_007-2,4232,2130,122,129,열_십_十,,十,U+5341
S04_007-2,4228,2263,116,66,두_이_二,,二,U+4E8C
S04_007-2,4265,2329,86,66,해_일_日,,日,U+65E5
S04_007-2,4232,2626,148,164,남녘_남_南,,南,U+5357
S04_008,4468,1043,117,116,머무를_계_稽,,稽,U+7A3D
S04_008,4464,1170,124,107,이마_상_顙,,顙,U+9859
S04_008,4483,1285,103,112,되질할_요_料,,料,U+F9BE
S04_008,3899,2788,108,130,되질할_요_料,,料,U+F9BE
S04_008,2089,1317,105,121,되질할_요_料,,料,U+F9BE
S04_008,4489,1407,89,88,밖_외_外,,外,U+5916
S04_008,4475,1501,118,94,사람_인_人,,人,U+4EBA
S04_008,2271,1125,136,120,사람_인_人,,人,U+4EBA
S04_008,4484,1601,97,124,올_래_來,,來,U+4F86
S04_008,4062,2804,102,124,올_래_來,,來,U+4F86
S04_008,3351,2374,90,136,올_래_來,,來,U+4F86
S04_008,2706,1977,113,140,올_래_來,,來,U+4F86
S04_008,903,1581,105,144,올_래_來,,來,U+4F86
S04_008,4473,1735,105,114,놀랄_경_驚,,驚,U+9A5A
S04_008,4477,1865,102,118,넘어질_도_倒,,倒,U+5012
S04_008,4482,2008,93,119,가운데_중_中,,中,U+4E2D
S04_008,3552,1833,83,127,가운데_중_中,,中,U+4E2D
S04_008,3351,2708,106,146,가운데_중_中,,中,U+4E2D
S04_008,4467,2137,117,127,받들_승_承,,承,U+627F
S04_008,4486,2266,96,153,살필_심_審,,審,U+5BE9
S04_008,4265,1021,87,141,끝_계_季,,季,U+5B63
S04_008,4270,1167,77,96,각시_씨_氏,,氏,U+6C0F
S04_008,4263,1267,94,126,사실할_사_査,,査,U+67FB
S04_008,4263,1400,98,83,맏_형_兄,,兄,U+5144
S04_008,4078,2107,99,90,맏_형_兄,,兄,U+5144
S04_008,2508,2725,111,111,맏_형_兄,,兄,U+5144
S04_008,4258,1486,98,107,있을_유_有,,有,U+6709
S04_008,3701,2899,114,103,있을_유_有,,有,U+6709
S04_008,3332,1609,98,118,있을_유_有,,有,U+6709
S04_008,3354,2871,99,113,있을_유_有,,有,U+6709
S04_008,3136,1847,108,108,있을_유_有,,有,U+6709
S04_008,2736,2667,90,113,있을_유_有,,有,U+6709
S04_008,2512,2942,100,116,있을_유_有,,有,U+6709
S04_008,754,2536,106,114,있을_유_有,,有,U+6709
S04_008,4250,1598,115,115,옮길_이_移,,移,U+79FB
S04_008,4229,1728,127,123,고을_군_郡,,郡,U+90E1
S04_008,4257,1861,98,125,그림_화_畵,,畵,U+7575
S04_008,4252,1991,98,98,땅_지_地,,地,U+5730
S04_008,2699,2556,142,110,땅_지_地,,地,U+5730
S04_008,4273,2092,59,49,갈_지_之,,之,U+4E4B
S04_008,4089,1070,74,71,갈_지_之,,之,U+4E4B
S04_008,4089,2205,58,57,갈_지_之,,之,U+4E4B
S04_008,4078,2746,61,48,갈_지_之,,之,U+4E4B
S04_008,3133,1082,60,78,갈_지_之,,之,U+4E4B
S04_008,3149,2382,75,44,갈_지_之,,之,U+4E4B
S04_008,2962,1812,40,56,갈_지_之,,之,U+4E4B
S04_008,2304,1534,66,54,갈_지_之,,之,U+4E4B
S04_008,2114,1740,65,51,갈_지_之,,之,U+4E4B
S04_008,1530,2707,65,51,갈_지_之,,之,U+4E4B
S04_008,1326,2653,48,72,갈_지_之,,之,U+4E4B
S04_008,1129,1616,43,57,갈_지_之,,之,U+4E4B
S04_008,595,2083,68,66,갈_지_之,,之,U+4E4B
S04_008,4252,2149,106,95,괴로울_곤_困,,困,U+56F0
S04_008,3129,2267,102,113,괴로울_곤_困,,困,U+56F0
S04_008,4267,2252,85,76,말 이을_이_而,,而,U+800C
S04_008,3731,1088,74,108,말 이을_이_而,,而,U+800C
S04_008,3354,2196,75,86,말 이을_이_而,,而,U+800C
S04_008,3135,1282,86,91,말 이을_이_而,,而,U+800C
S04_008,2737,2229,55,83,말 이을_이_而,,而,U+800C
S04_008,2516,2208,78,71,말 이을_이_而,,而,U+800C
S04_008,1705,2261,67,78,말 이을_이_而,,而,U+800C
S04_008,1721,3159,92,94,말 이을_이_而,,而,U+800C
S04_008,1616,3024,48,70,말 이을_이_而,,而,U+800C
S04_008,755,1696,80,66,말 이을_이_而,,而,U+800C
S04_008,782,3058,58,54,말 이을_이_而,,而,U+800C
S04_008,386,1316,77,63,말 이을_이_而,,而,U+800C
S04_008,4237,2344,119,108,이불_피_被,,被,U+88AB
S04_008,4244,2466,109,98,형벌_형_刑,,刑,U+5211
S04_008,4263,2567,76,79,또_차_且,,且,U+4E14
S04_008,1487,1143,85,93,또_차_且,,且,U+4E14
S04_008,938,2910,84,107,또_차_且,,且,U+4E14
S04_008,4264,2658,74,80,아닐_불_不,,不,U+4E0D
S04_008,4090,1371,76,70,아닐_불_不,,不,U+4E0D
S04_008,3916,1287,67,52,아닐_불_不,,不,U+4E0D
S04_008,3344,1741,93,91,아닐_불_不,,不,U+4E0D
S04_008,3145,2996,85,81,아닐_불_不,,不,U+4E0D
S04_008,940,2522,79,80,아닐_불_不,,不,U+4E0D
S04_008,2016,781,73,101,아닐_불_不,,不,U+4E0D
S04_008,4237,2748,119,97,가늘_세_細,,細,U+7D30
S04_008,4247,2846,92,136,줄_여_與,,與,U+8207
S04_008,2944,2866,95,92,줄_여_與,,與,U+8207
S04_008,4250,2986,91,95,한가지_동_同,,同,U+540C
S04_008,4250,3083,98,113,근심_환_患,,患,U+60A3
S04_008,4246,3202,107,124,어지러울_란_亂,,亂,U+4E82
S04_008,4057,1155,127,115,옳을_의_誼,,誼,U+8ABC
S04_008,2689,1266,128,123,옳을_의_誼,,誼,U+8ABC
S04_008,4078,1273,105,94,오히려_상_尙,,尙,U+5C19
S04_008,4062,1450,133,131,이길_승_勝,,勝,U+52DD
S04_008,4060,1586,124,144,결낼_분_憤,,憤,U+61A4
S04_008,4061,1747,107,106,읊을_탄_歎,,歎,U+6B4E
S04_008,4066,1860,103,88,하물며_황_況,,況,U+6CC1
S04_008,4083,2011,82,89,아우_제_弟,,弟,U+5F1F
S04_008,4054,2280,124,106,틈_간_間,,間,U+9593
S04_008,1859,1266,131,124,틈_간_間,,間,U+9593
S04_008,4076,2397,84,90,어조사_호_乎,,乎,U+4E4E
S04_008,3132,2594,99,108,어조사_호_乎,,乎,U+4E4E
S04_008,4045,2496,131,117,가로_횡_橫,,橫,U+6A6B
S04_008,4046,2618,126,120,거스를_역_逆,,逆,U+9006
S04_008,4071,2935,96,101,굳을_고_固,,固,U+56FA
S04_008,4067,3049,112,105,옳을_시_是,,是,U+662F
S04_008,3721,1767,96,102,옳을_시_是,,是,U+662F
S04_008,719,1411,123,112,옳을_시_是,,是,U+662F
S04_008,4068,3162,107,82,옛_고_古,,古,U+53E4
S04_008,4099,3247,66,94,임금_군_君,,君,U+541B
S04_008,589,2561,94,106,임금_군_君,,君,U+541B
S04_008,3911,1079,61,85,아들_자_子,,子,U+5B50
S04_008,2118,2256,78,66,아들_자_子,,子,U+5B50
S04_008,3885,1179,122,105,바_소_所,,所,U+6240
S04_008,3702,2333,108,94,바_소_所,,所,U+6240
S04_008,3902,1369,118,103,면할_면_免,,免,U+514D
S04_008,3900,1481,105,135,같을_약_若,,若,U+82E5
S04_008,905,1273,108,154,같을_약_若,,若,U+82E5
S04_008,754,2657,108,134,같을_약_若,,若,U+82E5
S04_008,3903,1624,106,90,으뜸_원_元,,元,U+5143
S04_008,4699,1669,110,89,으뜸_원_元,,元,U+5143
S04_008,4730,2541,93,76,으뜸_원_元,,元,U+5143
S04_008,3907,1723,84,88,없을_무_無,,無,U+7121
S04_008,3907,2515,79,103,없을_무_無,,無,U+7121
S04_008,2101,1885,96,119,없을_무_無,,無,U+7121
S04_008,1120,2131,94,148,없을_무_無,,無,U+7121
S04_008,3889,1826,121,50,한_일_一,,一,U+4E00
S04_008,3712,1877,105,69,한_일_一,,一,U+4E00
S04_008,3919,1891,81,56,나눌_분_分,,分,U+5206
S04_008,3909,1962,99,99,허물_죄_罪,,罪,U+7F6A
S04_008,763,2940,99,107,허물_죄_罪,,罪,U+7F6A
S04_008,4720,2183,100,91,허물_죄_罪,,罪,U+7F6A
S04_008,3899,2067,105,103,범할_범_犯,,犯,U+72AF
S04_008,3909,2183,96,87,곧_즉_則,,則,U+5247
S04_008,2502,1493,87,101,곧_즉_則,,則,U+5247
S04_008,1708,2877,89,74,곧_즉_則,,則,U+5247
S04_008,931,2410,106,101,곧_즉_則,,則,U+5247
S04_008,3917,2278,71,105,끝_말_末,,末,U+672B
S04_008,904,1448,104,116,끝_말_末,,末,U+672B
S04_008,3892,2396,104,105,나무 끝_초_梢,,梢,U+68A2
S04_008,3901,2630,109,144,일_사_事,,事,U+4E8B
S04_008,1222,2693,64,155,일_사_事,,事,U+4E8B
S04_008,931,1739,105,151,일_사_事,,事,U+4E8B
S04_008,406,1689,83,147,일_사_事,,事,U+4E8B
S04_008,3907,2924,93,135,헤아릴_량_量,,量,U+91CF
S04_008,3922,3064,76,107,옳을_가_可,,可,U+53EF
S04_008,2960,1349,79,100,옳을_가_可,,可,U+53EF
S04_008,2524,1848,69,79,옳을_가_可,,可,U+53EF
S04_008,2326,2739,89,91,옳을_가_可,,可,U+53EF
S04_008,1140,2961,76,117,옳을_가_可,,可,U+53EF
S04_008,587,1553,75,93,옳을_가_可,,可,U+53EF
S04_008,3896,3173,122,165,판가름할_판_判,,判,U+5224
S04_008,3737,1211,67,69,이미_이_已,,已,U+5DF2
S04_008,3702,1292,127,119,받을_수_受,,受,U+53D7
S04_008,3696,1427,121,225,욕되게 할_욕_辱,,辱,U+8FB1
S04_008,3723,1661,89,102,다만_지_只,,只,U+53EA
S04_008,3701,1945,123,96,때_시_時,,時,U+6642
S04_008,3715,2059,99,98,액_액_厄,,厄,U+5384
S04_008,1992,955,100,131,액_액_厄,,厄,U+5384
S04_008,3675,2162,144,154,돌_운_運,,運,U+904B
S04_008,3691,2447,137,153,보낼_치_致,,致,U+81F4
S04_008,3696,2610,118,135,돌아올_복_復,,復,U+5FA9
S04_008,3707,2751,92,135,어찌_기_豈,,豈,U+8C48
S04_008,3716,3016,113,136,멀_원_遠,,遠,U+9060
S04_008,3730,3160,96,156,생각할_려_慮,,慮,U+616E
S04_008,1110,2292,119,145,생각할_려_慮,,慮,U+616E
S04_008,3529,1102,121,146,어조사_야_耶,,耶,U+8036
S04_008,3537,1265,90,105,같을_여_如,,如,U+5982
S04_008,2522,3063,112,89,같을_여_如,,如,U+5982
S04_008,1289,2912,109,98,같을_여_如,,如,U+5982
S04_008,414,2978,106,98,같을_여_如,,如,U+5982
S04_008,3541,1389,91,105,이_차_此,,此,U+6B64
S04_008,3127,1518,97,76,이_차_此,,此,U+6B64
S04_008,2726,2341,88,85,이_차_此,,此,U+6B64
S04_008,2484,1375,103,108,이_차_此,,此,U+6B64
S04_008,2507,1743,92,94,이_차_此,,此,U+6B64
S04_008,2517,3156,131,105,이_차_此,,此,U+6B64
S04_008,1871,2415,95,83,이_차_此,,此,U+6B64
S04_008,739,1778,114,97,이_차_此,,此,U+6B64
S04_008,391,1587,85,91,이_차_此,,此,U+6B64
S04_008,3530,1501,119,134,변할_변_變,,變,U+8B8A
S04_008,3499,1649,150,145,어려울_난_難,,難,U+96E3
S04_008,1093,2752,124,183,어려울_난_難,,難,U+96E3
S04_008,3324,1071,112,113,큰_대_大,,大,U+5927
S04_008,3321,1199,118,161,도읍_도_都,,都,U+90FD
S04_008,3330,1371,103,124,편안할_안_安,,安,U+5B89
S04_008,1306,1509,94,111,편안할_안_安,,安,U+5B89
S04_008,3345,1510,80,94,아닐_부_否,,否,U+5426
S04_008,2958,1244,71,92,아닐_부_否,,否,U+5426
S04_008,3315,1842,145,124,겨를_가_暇,,暇,U+6687
S04_008,3333,1976,116,112,물을_문_問,,問,U+554F
S04_008,560,3088,126,140,물을_문_問,,問,U+554F
S04_008,3350,2100,91,74,놈_자_者,,者,U+8005
S04_008,2495,1278,93,90,놈_자_者,,者,U+8005
S04_008,572,1328,91,99,놈_자_者,,者,U+8005
S04_008,3361,2519,94,171,쓸_서_書,,書,U+66F8
S04_008,1686,1285,109,159,쓸_서_書,,書,U+66F8
S04_008,3353,2998,120,123,두루_주_周,,周,U+5468
S04_008,3358,3127,116,113,돌_선_旋,,旋,U+65CB
S04_008,688,1129,135,126,돌_선_旋,,旋,U+65CB
S04_008,3131,1167,105,110,보일_시_示,,示,U+793A
S04_008,3114,1384,120,119,돌아볼_고_顧,,顧,U+9867
S04_008,902,2624,128,117,돌아볼_고_顧,,顧,U+9867
S04_008,3116,1608,120,121,천할_천_賤,,賤,U+8CE4
S04_008,3136,1734,105,106,볼_견_見,,見,U+898B
S04_008,760,2173,106,89,볼_견_見,,見,U+898B
S04_008,3130,1966,112,123,어찌_하_何,,何,U+4F55
S04_008,1298,3026,116,203,어찌_하_何,,何,U+4F55
S04_008,426,3085,101,182,어찌_하_何,,何,U+4F55
S04_008,3132,2100,105,160,급할_급_急,,急,U+6025
S04_008,398,1846,100,113,급할_급_急,,急,U+6025
S04_008,3133,2437,115,147,채찍_책_策,,策,U+7B56
S04_008,3128,2718,113,135,생각할_유_惟,,惟,U+60DF
S04_008,1209,972,125,132,생각할_유_惟,,惟,U+60DF
S04_008,3149,2860,83,124,그_기_其,,其,U+5176
S04_008,1697,1874,82,131,그_기_其,,其,U+5176
S04_008,1295,1140,75,127,그_기_其,,其,U+5176
S04_008,1309,1630,84,130,그_기_其,,其,U+5176
S04_008,3119,3090,129,228,꾀_계_計,,計,U+8A08
S04_008,733,1532,118,154,꾀_계_計,,計,U+8A08
S04_008,2932,1095,115,141,이룰_성_成,,成,U+6210
S04_008,2947,1459,86,116,다할_극_極,,極,U+6975
S04_008,903,3032,143,113,다할_극_極,,極,U+6975
S04_008,2948,1585,81,83,힘_력_力,,力,U+529B
S04_008,2933,1674,129,142,그림_도_圖,,圖,U+5716
S04_008,2964,1882,77,186,귀_이_耳,,耳,U+8033
S04_008,1480,1494,106,108,귀_이_耳,,耳,U+8033
S04_008,588,2161,93,213,귀_이_耳,,耳,U+8033
S04_008,2950,2082,97,141,일찍_증_曾,,曾,U+66FE
S04_008,2923,2233,142,134,들을_문_聞,,聞,U+805E
S04_008,2105,2969,118,129,들을_문_聞,,聞,U+805E
S04_008,2937,2394,122,147,맑을_청_淸,,淸,U+6DF8
S04_008,2924,2551,137,125,강 이름_하_河,,河,U+6CB3
S04_008,2930,2685,128,175,백 사람_졸_倅,,倅,U+5005
S04_008,2474,1121,114,142,백 사람_졸_倅,,倅,U+5005
S04_008,2926,2977,131,149,수_수_繡,,繡,U+7E61
S04_008,2935,3140,117,127,옷_의_衣,,衣,U+8863
S04_008,2693,1121,128,136,친할_친_親,,親,U+89AA
S04_008,2709,1399,86,103,스스로_자_自,,自,U+81EA
S04_008,2511,1606,86,118,스스로_자_自,,自,U+81EA
S04_008,767,3123,93,125,스스로_자_自,,自,U+81EA
S04_008,2712,1505,97,128,나눌_별_別,,別,U+5225
S04_008,2714,1647,108,105,셀_수_數,,數,U+F969
S04_008,1688,2364,108,114,셀_수_數,,數,U+F969
S04_008,2702,1847,122,127,갈_왕_往,,往,U+5F80
S04_008,2730,2129,83,89,이를_운_云,,云,U+4E91
S04_008,1888,2310,80,89,이를_운_云,,云,U+4E91
S04_008,2723,2451,96,92,가까울_근_近,,近,U+8FD1
S04_008,2721,2790,107,109,깊을_심_深,,深,U+6DF1
S04_008,2742,2919,91,127,사귈_교_交,,交,U+4EA4
S04_008,2749,3062,83,73,어조사_어_於,,於,U+65BC
S04_008,2329,2266,74,80,어조사_어_於,,於,U+65BC
S04_008,2125,2160,70,87,어조사_어_於,,於,U+65BC
S04_008,1877,1926,92,108,어조사_어_於,,於,U+65BC
S04_008,1117,1255,87,84,어조사_어_於,,於,U+65BC
S04_008,2723,3144,125,122,저_피_彼,,彼,U+5F7C
S04_008,2505,1947,99,115,일어날_기_起,,起,U+8D77
S04_008,2506,2066,100,129,보낼_송_送,,送,U+9001
S04_008,2506,2296,103,159,거북_귀_龜,,龜,U+9F9C
S04_008,2305,2370,125,143,거북_귀_龜,,龜,U+9F9C
S04_008,2497,2460,97,120,꼬리_미_尾,,尾,U+5C3E
S04_008,2302,2523,118,128,꼬리_미_尾,,尾,U+5C3E
S04_008,2496,2584,108,132,겨레_족_族,,族,U+65CF
S04_008,2510,2843,96,90,또_역_亦,,亦,U+4EA6
S04_008,2317,2646,95,90,또_역_亦,,亦,U+4EA6
S04_008,2280,1244,108,144,움직일_동_動,,動,U+52D5
S04_008,2288,1398,102,131,얻을_득_得,,得,U+5F97
S04_008,2269,1603,144,138,길_로_路,,路,U+8DEF
S04_008,2297,1752,114,110,옛_고_故,,故,U+6545
S04_008,403,2048,128,101,옛_고_故,,故,U+6545
S04_008,2309,1866,89,104,모_방_方,,方,U+65B9
S04_008,383,1391,79,95,모_방_方,,方,U+65B9
S04_008,2297,1979,130,121,통할_통_通,,通,U+901A
S04_008,2326,2112,106,147,기이할_기_奇,,奇,U+5947
S04_008,2322,2838,101,119,쉴_헐_歇,,歇,U+6B47
S04_008,2316,2977,115,125,임금_후_后,,后,U+540E
S04_008,2322,3107,99,155,어조사_의_矣,,矣,U+77E3
S04_008,2077,1140,131,162,훔칠_절_竊,,竊,U+7ACA
S04_008,2194,1422,68,87,풀_해_解,,解,U+89E3
S04_008,2196,1505,68,86,미혹할_혹_惑,,惑,U+60D1
S04_008,2098,1466,84,117,법_법_法,,法,U+6CD5
S04_008,2094,1597,108,139,벼슬_관_官,,官,U+5B98
S04_008,752,2405,127,124,벼슬_관_官,,官,U+5B98
S04_008,2103,1804,105,73,마음_심_心,,心,U+5FC3
S04_008,1325,1788,74,71,마음_심_心,,心,U+5FC3
S04_008,2078,2016,166,132,넘을_유_踰,,踰,U+8E30
S04_008,2082,2333,124,112,조카_질_姪,,姪,U+59EA
S04_008,2088,2466,145,199,부르짖을_호_號,,號,U+865F
S04_008,2102,2681,107,133,하소연할_소_訴,,訴,U+8A34
S04_008,2095,2831,123,119,구를_전_轉,,轉,U+8F49
S04_008,2107,3101,115,163,이제_금_今,,今,U+4ECA
S04_008,1867,1143,112,112,바랄_망_望,,望,U+671B
S04_008,1515,2294,98,120,바랄_망_望,,望,U+671B
S04_008,1851,1403,121,113,어두울_암_暗,,暗,U+6697
S04_008,1466,1253,129,124,어두울_암_暗,,暗,U+6697
S04_008,1877,1521,92,112,갈_행_行,,行,U+884C
S04_008,1487,1395,100,93,갈_행_行,,行,U+884C
S04_008,1864,1639,110,103,같을_사_似,,似,U+4F3C
S04_008,1685,2966,125,86,같을_사_似,,似,U+4F3C
S04_008,1874,1757,105,164,쏠_발_發,,發,U+767C
S04_008,1885,2039,79,104,달_월_月,,月,U+6708
S04_008,4709,1763,79,112,달_월_月,,月,U+6708
S04_008,1854,2150,143,149,성_성_城,,城,U+57CE
S04_008,1879,2502,100,97,가지런할_등_等,,等,U+7B49
S04_008,1865,2614,135,102,말씀_설_說,,說,U+8AAA
S04_008,1870,2731,113,85,말_물_勿,,勿,U+52FF
S04_008,1303,2090,98,78,말_물_勿,,勿,U+52FF
S04_008,1867,2827,103,92,할_위_爲,,爲,U+7232
S04_008,1101,2034,120,87,할_위_爲,,爲,U+7232
S04_008,581,1996,88,72,할_위_爲,,爲,U+7232
S04_008,380,1495,95,84,할_위_爲,,爲,U+7232
S04_008,1878,2931,108,121,전할_전_傳,,傳,U+50B3
S04_008,1862,3065,146,177,뿌릴_파_播,,播,U+64AD
S04_008,1665,1165,132,114,미리_예_預,,預,U+9810
S04_008,1092,3088,149,157,미리_예_預,,預,U+9810
S04_008,1667,1458,130,147,근원_원_原,,原,U+539F
S04_008,1670,1603,132,129,뜻_정_情,,情,U+60C5
S04_008,1682,1752,117,120,찾을_탐_探,,探,U+63A2
S04_008,1697,2006,86,97,갈_거_去,,去,U+53BB
S04_008,1654,2107,161,152,이룰_취_就,,就,U+5C31
S04_008,1631,964,132,135,이룰_취_就,,就,U+5C31
S04_008,1693,2568,109,162,슬플_애_哀,,哀,U+54C0
S04_008,1689,2744,117,123,정성_간_懇,,懇,U+61C7
S04_008,1693,3062,133,87,좋을_호_好,,好,U+597D
S04_008,1492,1615,94,111,눈_목_目,,目,U+76EE
S04_008,1490,1734,103,146,베_포_布,,布,U+5E03
S04_008,420,2800,104,163,베_포_布,,布,U+5E03
S04_008,1497,1892,102,122,있을_재_在,,在,U+5728
S04_008,1470,2016,135,131,앞_전_前,,前,U+524D
S04_008,1485,2152,134,133,뒤_후_後,,後,U+5F8C
S04_008,1507,2429,107,113,모름지기_수_須,,須,U+9808
S04_008,1510,2553,117,148,살_처_處,,處,U+8655
S04_008,553,1151,104,149,살_처_處,,處,U+8655
S04_008,1502,2779,119,127,클_태_泰,,泰,U+6CF0
S04_008,1511,2921,110,106,그러할_연_然,,然,U+7136
S04_008,1113,2446,97,104,그러할_연_然,,然,U+7136
S04_008,565,1440,102,104,그러할_연_然,,然,U+7136
S04_008,1498,3068,117,167,삼갈_신_愼,,愼,U+613C
S04_008,1293,1284,90,98,말씀_언_言,,言,U+8A00
S04_008,1290,1404,106,100,말씀_어_語,,語,U+8A9E
S04_008,1302,1870,112,210,귀신_신_神,,神,U+795E
S04_008,1295,2182,114,173,이슬_로_露,,露,U+9732
S04_008,1276,2364,134,146,두려워할_황_惶,,惶,U+60F6
S04_008,1275,2537,144,115,겁_㤼,,㤼,U+393C
S04_008,1288,2755,138,139,모양_태_態,,態,U+614B
S04_008,1122,1132,86,101,이를_지_至,,至,U+81F3
S04_008,1100,1352,126,120,비출_조_照,,照,U+7167
S04_008,1107,1490,135,118,법_율_律,,律,U+F9D8
S04_008,754,2275,112,121,법_율_律,,律,U+F9D8
S04_008,1114,1677,108,228,들_거_擧,,擧,U+64E7
S04_008,1131,1921,86,98,더욱_우_尤,,尤,U+5C24
S04_008,1091,2554,129,91,대_세_世,,世,U+4E16
S04_008,1130,2651,71,85,위_상_上,,上,U+4E0A
S04_008,1557,795,87,103,위_상_上,,上,U+4E0A
S04_008,4761,2835,61,65,위_상_上,,上,U+4E0A
S04_008,898,1120,120,141,알_지_知,,知,U+77E5
S04_008,752,2802,108,116,알_지_知,,知,U+77E5
S04_008,916,1912,113,185,맬_계_繫,,繫,U+7E6B
S04_008,906,2120,125,145,경영할_영_營,,營,U+71DF
S04_008,921,2275,113,121,문_문_門,,門,U+9580
S04_008,922,2746,100,147,진실로_구_苟,,苟,U+82DF
S04_008,950,3152,80,100,뜻_의_意,,意,U+610F
S04_008,426,2518,91,129,뜻_의_意,,意,U+610F
S04_008,727,1259,105,145,얼굴_용_容,,容,U+5BB9
S04_008,740,1896,129,140,사이_제_際,,際,U+969B
